,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
11,T44,T241,T432,T578,T618,T755,T791,T1059,T1566,T2017,T2020,T2111,T2316,T2494,T2615,T2863,T3942,T3995,T3999,T4021,T4089,T4134,T4192,T4239,T5262,T5771,T6168,T6473,T6819,T7170
12,T154,T255,T385,T405,T547,T622,T884,T964,T1295,T1684,T1786,T1802,T2416,T2491,T2593,T2741,T3035,T3059,T3316,T3509,T4022,T4374,T4801,T5183,T5248,T5531,T5606,T5641,T5928,T6162
13,T103,T272,T364,T381,T1168,T1372,T1532,T1570,T1915,T2144,T2151,T2536,T3103,T3175,T3652,T3676,T3764,T4025,T4150,T4386,T4607,T5031,T5149,T5207,T5362,T5371,T6007,T6156,T6388,T6694
14,T110,T340,T379,T1223,T1406,T1457,T1576,T1692,T1707,T1845,T1901,T1929,T2255,T2325,T2337,T2729,T2961,T4691,T5071,T6223,T6530,T6870,T6933,T7355,T8093,T8103,T8122,T8229,T8998,T9251
15,T411,T447,T469,T725,T994,T1240,T1554,T1757,T1909,T1946,T2405,T2572,T2791,T3123,T3197,T3579,T4392,T5018,T6605,T7226,T7722,T7777,T7907,T8073,T8137,T8280,T8955,T8999,T9171,T9466
16,T192,T1088,T1286,T1307,T1642,T1714,T1716,T1776,T2087,T2508,T2721,T2743,T2750,T2932,T3173,T3366,T3480,T3829,T3889,T4087,T4196,T4235,T4472,T5065,T5337,T6284,T6356,T6685,T6780,T6781
17,T22,T87,T223,T612,T1044,T1141,T1986,T2059,T2139,T2748,T2750,T2793,T3050,T3062,T3189,T3300,T3427,T3499,T4027,T4842,T5191,T6267,T6617,T6619,T6648,T6662,T6873,T6877,T7345,T7875
18,T177,T465,T1236,T1459,T1739,T1846,T1919,T2340,T2391,T2537,T2956,T3093,T3259,T3352,T4256,T5063,T5415,T5572,T5993,T6241,T6447,T6502,T7067,T7148,T8064,T8129,T8358,T8502,T9092,T9268
19,T1040,T1045,T1372,T1478,T1592,T1923,T2214,T2859,T3046,T3118,T3186,T3428,T3542,T3887,T4160,T4342,T4482,T4816,T5177,T5501,T6304,T6347,T6564,T6614,T6619,T7233,T7407,T7466,T7510,T7607
20,T106,T573,T959,T992,T1055,T1573,T1650,T2239,T2658,T2905,T3112,T3417,T3558,T3576,T3616,T4292,T4971,T5020,T6273,T6650,T6767,T6972,T7689,T7838,T8588,T8728,T9333,T9766,T10362,T10533
21,T337,T524,T819,T836,T931,T1153,T1208,T1341,T2161,T2299,T2485,T2669,T2687,T2921,T3036,T3421,T3479,T3652,T3655,T3915,T4351,T4791,T5078,T5156,T5204,T5311,T5411,T6527,T6992,T7629
22,T67,T127,T670,T687,T2294,T2682,T2857,T3045,T3306,T3646,T3839,T4812,T5598,T5743,T5843,T6120,T6577,T7127,T7258,T7265,T7313,T7518,T7629,T8124,T8163,T8299,T8617,T8647,T8697,T8730
23,T322,T385,T1214,T1635,T1862,T1881,T2016,T2212,T2588,T2619,T2903,T3084,T3141,T3357,T3372,T3949,T4045,T4136,T5615,T5935,T6467,T6777,T6957,T7085,T7088,T7249,T7816,T7879,T7886,T8006
24,T252,T1258,T1660,T2476,T2927,T2975,T2994,T3292,T3470,T4215,T4572,T4612,T4889,T5012,T5300,T5434,T5493,T5637,T5672,T5782,T5800,T6431,T6684,T6774,T7782,T7997,T8062,T8229,T8263,T8864
25,T8,T90,T250,T364,T458,T509,T963,T1742,T2256,T2321,T2810,T3096,T3308,T4252,T4639,T4914,T5004,T5082,T5900,T5998,T6168,T6390,T6918,T7015,T7146,T7580,T7594,T8225,T8290,T8605
26,T168,T337,T946,T1209,T1286,T2142,T2770,T2991,T3168,T3260,T3545,T3666,T3953,T4085,T4189,T4229,T4453,T4535,T4805,T5299,T6270,T6473,T6576,T6692,T6784,T7117,T7434,T7439,T7549,T7838
27,T782,T1096,T1230,T1428,T1465,T1468,T1511,T2192,T2220,T2540,T2550,T2558,T2841,T3413,T3632,T3930,T4523,T4532,T5749,T5917,T6269,T6372,T6699,T6859,T6880,T7015,T7093,T7759,T8370,T8455
28,T412,T556,T573,T591,T791,T894,T905,T1123,T1533,T1677,T1823,T1958,T2039,T2199,T2274,T2471,T2522,T2545,T2792,T2862,T3019,T3454,T4396,T4868,T5208,T5274,T5320,T5441,T5448,T5651
29,T76,T204,T463,T922,T1028,T1085,T1488,T1673,T1689,T1925,T2031,T2158,T2320,T2527,T2968,T3433,T3484,T4040,T4046,T4100,T4770,T4813,T4951,T5049,T6004,T6030,T6046,T6165,T6352,T6409
