,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
18,lh_superiorfrontal_thickness,rh_inferiorparietal_thickness,V1019,V2207,V2545,V5143,V5313,V5864,V6199,V6366,V6694,V7033,V5256.1,V6709.1,V6849.1,V8053,V8380,V10511,V10672,V10725,V12043,V12156,V12161,V12337,V12517,V14518,V15942,V16133,V17318,V17639
19,V1263,V3400,V3736,V3810,V3888,V4369,V4386,V4501,V4800,V5773,V6435,V6904,V6948,V6955,V1104.1,V4234.1,V5481.1,V4605.2,V4764.2,V4927.2,V6587.2,V7072,V7741,V8399,V9075,V10186,V11663,V12524,V12705,V12960
20,lh_cuneus_thickness,V677,V1695,V2201,V2210,V3227,V4481,V4553,V5983,V6112,V6351,V6681,V6703,V6948,V6988,V3740.1,V4297.1,V6262.1,V6544.1,V6876.1,V2795.2,V2801.2,V5923.2,V6898.2,V7725,V8726,V9846,V10553,V10725,V11219
21,rh_pericalcarine_volume,rh_S_circular_insula_inf_thickness,V1603,V3644,V5720,V6203,V6531,V7031,V4063.1,V4123.1,V4490.1,V4587.1,V5409.1,V6015.1,V6345.1,V3615.2,V4433.2,V4607.2,V4610.2,V7234,V7881,V7885,V8238,V9052,V9678,V10526,V12337,V13823,V14653,V15264
22,hippo_rh_md_9,lh_G.S_occipital_inf_area,V1515,V1521,V2617,V3382,V4154,V4372,V5420,V5737,V6029,V6902,V4063.1,V6077.1,V6543.1,V6707.1,V6981.1,V7016.1,V1318.2,V5445.2,V6596.2,V7885,V10498,V10506,V12488,V12532,V13124,V15333,V16263,V17157
23,hippo_lh_fa_4,V1766,V2118,V2195,V3035,V3909,V4295,V5688,V6268,V6368,V6568,V7036,V1768.1,V2206.1,V4501.1,V4798.1,V5245.1,V5339.1,V6857.1,V2302.2,V2636.2,V3785.2,V4593.2,V4611.2,V4778.2,V6414.2,V7909,V10712,V11220,V12683
24,rh_inferiorparietal_area,lh_S_temporal_sup_volume,rh_S_intrapariet.P_trans_volume,V2197,V2632,V2689,V2785,V4671,V4881,V4926,V6007,V6022,V6366,V6437,V6445,V2375.1,V4637.1,V6027.1,V3127.2,V3282.2,V4770.2,V6419.2,V6916.2,V8379,V9403,V11023,V14113,V15839,V15914,V16167
25,lh_precuneus_thickness,V1851,V3216,V4225,V4390,V5059,V5063,V5260,V5509,V6177,V6196,V6362,V6365,V6614,V6680,V4152.1,V4545.1,V6056.1,V6536.1,V6688.1,V7022.1,V3786.2,V6744.2,V9034,V10356,V10662,V11037,V11671,V12193,V12795
26,V1947,V2209,V2291,V3371,V3713,V5494,V5593,V6029,V6157,V6958,V2024.1,V2103.1,V2354.1,V6536.1,V6785.1,V6874.1,V7075,V7717,V7889,V7898,V10996,V11876,V12652,V13659,V14520,V15962,V15978,V16266,V17919,V18101
27,rh_G.S_cingul.Mid.Ant_thickness,V2114,V2207,V2464,V3303,V3899,V4835,V4842,V5058,V5720,V5987,V5991,V6202,V6248,V6862,V6946,V6966,V2879.1,V5985.1,V6088.1,V2463.2,V7059,V8721,V10873,V11037,V11510,V12808,V13182,V13526,V14320
28,rh_lingual_area,V2361,V3558,V3568,V3614,V5173,V5521,V6260,V6341,V6437,V1019.1,V5056.1,V5178.1,V6033.1,V6160.1,V6520.1,V2308.2,V4271.2,V4608.2,V4778.2,V7383,V7394,V11859,V11880,V12840,V13354,V14839,V15914,V16478,V17160
29,V1345,V2271,V5691,V6374,V6495,V6506,V6799,V1444.1,V2028.1,V3227.1,V4402.1,V6057.1,V6536.1,V7004.1,V4280.2,V8058,V8706,V12158,V14632,V16271,V16316,V16321,V17089,V17146,V18470,V18944,V19292,V19799,V20261,V20599
